product_id,product_name,launch_datetime,category_id,description_word_count,has_video,screenshot_count,domain_type,pricing_model,featured,total_upvotes,total_comments,total_followers,total_views,success_score,success_tier,launch_date,launch_day,launch_hour,launch_month,launch_year,launch_quarter
546,FlowCode,2024-03-18 19:32:34,12,30,False,10,.com,Open Source,False,4,5,0,77,3.9,High,2024-03-18,Monday,19,3,2024,1
547,TechBot,2025-03-25 19:32:34,2,96,False,1,.io,Free,False,3,0,0,54,1.7999999999999998,Medium,2025-03-25,Tuesday,19,3,2025,1
548,NeoData,2023-08-25 19:32:34,8,133,False,10,.co,Free Trial,False,1,0,0,15,0.6,Low,2023-08-25,Friday,19,8,2023,3
549,SimpleData,2024-09-30 19:32:34,6,100,True,6,.co,Free,False,8,0,0,166,4.8,Viral,2024-09-30,Monday,19,9,2024,3
550,HyperDeploy,2023-09-17 19:32:34,9,121,True,0,.io,Free,False,1,0,0,24,0.6,Low,2023-09-17,Sunday,19,9,2023,3
551,SuperMind,2023-07-31 19:32:34,8,128,False,1,.co,Paid,False,0,0,0,0,0.0,Low,2023-07-31,Monday,19,7,2023,3
552,Logic,2023-12-08 19:32:34,10,89,False,7,.co,Freemium,True,3,0,0,61,1.7999999999999998,Medium,2023-12-08,Friday,19,12,2023,4
553,UltraApp,2024-08-09 19:32:34,3,84,False,5,.app,Free Trial,False,6,2,0,115,4.199999999999999,High,2024-08-09,Friday,19,8,2024,3
554,HyperQuick,2024-05-29 19:32:34,5,104,False,1,.app,Free,False,6,0,4,111,3.9999999999999996,High,2024-05-29,Wednesday,19,5,2024,2
555,AI,2023-10-05 19:32:34,7,105,False,6,.io,Freemium,False,2,0,0,40,1.2,Medium,2023-10-05,Thursday,19,10,2023,4
556,RapidVision,2024-03-16 19:32:34,5,101,False,3,other,Free Trial,False,0,0,0,0,0.0,Low,2024-03-16,Saturday,19,3,2024,1
557,FlowPixel,2023-11-21 19:32:34,8,102,False,1,.com,Free Trial,False,5,0,0,102,3.0,High,2023-11-21,Tuesday,19,11,2023,4
558,HubSync,2024-12-28 19:32:34,12,77,True,5,.tech,Free,False,3,3,0,59,2.6999999999999997,High,2024-12-28,Saturday,19,12,2024,4
559,UltraAI,2024-09-25 19:32:34,5,122,False,10,.tech,Freemium,False,4,4,1,77,3.6999999999999997,High,2024-09-25,Wednesday,19,9,2024,3
560,EasyDesign,2024-05-07 19:32:34,1,117,True,8,other,Freemium,False,6,4,0,124,4.8,Viral,2024-05-07,Tuesday,19,5,2024,2
561,SmartPro,2025-01-22 19:32:34,5,59,True,10,.co,Free,False,26,7,7,486,18.4,Viral,2025-01-22,Wednesday,19,1,2025,1
562,SmartQuick,2023-09-06 19:32:34,4,88,False,8,.com,Open Source,False,0,0,0,0,0.0,Low,2023-09-06,Wednesday,19,9,2023,3
563,SparkPulse,2023-05-22 19:32:34,6,102,False,7,.io,Free Trial,False,3,0,0,55,1.7999999999999998,Medium,2023-05-22,Monday,19,5,2023,2
564,SparkHub,2023-10-15 19:32:34,3,83,True,2,other,Free,False,1,0,0,21,0.6,Low,2023-10-15,Sunday,19,10,2023,4
565,ConnectWave,2025-03-14 19:32:34,11,119,True,2,.io,Free,True,16,2,0,338,10.2,Viral,2025-03-14,Friday,19,3,2025,1
566,AutoSpark,2024-11-07 19:32:34,5,97,True,1,.app,Free,False,5,2,0,85,3.6,High,2024-11-07,Thursday,19,11,2024,4
567,MetaAI,2024-06-05 19:32:34,2,105,False,4,.co,Free Trial,False,5,2,0,94,3.6,High,2024-06-05,Wednesday,19,6,2024,2
568,DeepData,2023-10-29 19:32:34,11,87,True,3,.ai,Free,False,7,4,6,137,6.0,Viral,2023-10-29,Sunday,19,10,2023,4
569,Pro,2024-09-14 19:32:34,6,40,True,6,.io,Freemium,False,1,0,0,17,0.6,Low,2024-09-14,Saturday,19,9,2024,3
570,SparkWave,2024-09-29 19:32:34,12,38,False,3,other,Freemium,False,0,0,0,0,0.0,Low,2024-09-29,Sunday,19,9,2024,3
571,FastLogic,2024-12-10 19:32:34,6,117,False,8,.co,Freemium,False,6,2,0,107,4.199999999999999,High,2024-12-10,Tuesday,19,12,2024,4
572,BoostDev,2023-05-13 19:32:34,5,108,False,1,.com,Free,True,0,0,0,0,0.0,Low,2023-05-13,Saturday,19,5,2023,2
573,AIDeploy,2024-08-06 19:32:34,6,113,True,10,other,Free,False,3,0,0,53,1.7999999999999998,Medium,2024-08-06,Tuesday,19,8,2024,3
574,RapidConnect,2023-12-22 19:32:34,11,104,False,5,.app,Free Trial,False,0,0,0,0,0.0,Low,2023-12-22,Friday,19,12,2023,4
575,Design,2024-11-11 19:32:34,7,106,False,6,.tech,Free Trial,False,3,0,0,55,1.7999999999999998,Medium,2024-11-11,Monday,19,11,2024,4
576,Sync,2024-10-01 19:32:34,12,129,False,3,.com,Paid,False,7,1,1,121,4.6,Viral,2024-10-01,Tuesday,19,10,2024,4
577,MetaPro,2023-05-02 19:32:34,5,113,False,5,.io,Free,False,7,0,0,133,4.2,High,2023-05-02,Tuesday,19,5,2023,2
578,Pro,2023-09-24 19:32:34,1,131,False,6,.io,Freemium,False,5,0,0,99,3.0,High,2023-09-24,Sunday,19,9,2023,3
579,EasyScript,2024-02-22 19:32:34,8,105,True,3,.com,Freemium,False,2,0,0,42,1.2,Medium,2024-02-22,Thursday,19,2,2024,1
580,MetaHub,2025-04-05 19:32:34,4,90,False,7,.io,Free,False,5,0,2,98,3.2,High,2025-04-05,Saturday,19,4,2025,2
581,NextBot,2023-04-30 19:32:34,9,105,False,8,other,Free Trial,False,0,0,0,0,0.0,Low,2023-04-30,Sunday,19,4,2023,2
582,Smart,2024-05-12 19:32:34,10,74,False,0,.co,Freemium,False,1,0,0,18,0.6,Low,2024-05-12,Sunday,19,5,2024,2
583,BoostCloud,2024-02-24 19:32:34,12,88,True,6,.io,Free,True,6,8,0,122,6.0,Viral,2024-02-24,Saturday,19,2,2024,1
584,DataVision,2024-09-26 19:32:34,6,105,True,8,.app,Free Trial,False,1,0,0,16,0.6,Low,2024-09-26,Thursday,19,9,2024,3
585,RapidMeta,2024-06-14 19:32:34,1,104,False,9,.co,Open Source,True,1,1,0,19,0.8999999999999999,Medium,2024-06-14,Friday,19,6,2024,2
586,PixelAI,2024-06-06 19:32:34,3,96,True,4,other,Free,False,9,0,0,171,5.3999999999999995,Viral,2024-06-06,Thursday,19,6,2024,2
587,SyncConnect,2024-07-11 19:32:34,3,58,True,1,.ai,Freemium,False,4,0,0,75,2.4,High,2024-07-11,Thursday,19,7,2024,3
588,QuickInsight,2023-12-02 19:32:34,10,119,False,9,.io,Freemium,False,4,1,0,77,2.6999999999999997,High,2023-12-02,Saturday,19,12,2023,4
589,SyncQuick,2024-05-11 19:32:34,12,125,False,5,.io,Freemium,False,3,2,0,61,2.4,High,2024-05-11,Saturday,19,5,2024,2
590,TechPro,2023-09-01 19:32:34,12,149,False,6,.app,Free,False,1,0,0,17,0.6,Low,2023-09-01,Friday,19,9,2023,3
591,TechDesign,2024-03-11 19:32:34,4,113,False,1,other,Freemium,False,3,2,0,54,2.4,High,2024-03-11,Monday,19,3,2024,1
592,SmartPixel,2023-05-11 19:32:34,6,100,False,1,.app,Open Source,True,4,2,0,89,3.0,High,2023-05-11,Thursday,19,5,2023,2
593,StreamDeploy,2024-07-03 19:32:34,7,69,True,9,.tech,Freemium,False,3,0,0,55,1.7999999999999998,Medium,2024-07-03,Wednesday,19,7,2024,3
594,InsightDesign,2023-09-24 19:32:34,10,144,True,9,other,Free,True,9,0,0,184,5.3999999999999995,Viral,2023-09-24,Sunday,19,9,2023,3
595,Bot,2023-07-13 19:32:34,4,107,False,0,.com,Freemium,False,0,0,0,0,0.0,Low,2023-07-13,Thursday,19,7,2023,3
596,EasyLogic,2023-08-26 19:32:34,6,105,False,3,.com,Freemium,False,2,0,0,41,1.2,Medium,2023-08-26,Saturday,19,8,2023,3
597,EasyMeta,2023-04-29 19:32:34,11,92,False,6,.com,Free Trial,False,4,0,0,83,2.4,High,2023-04-29,Saturday,19,4,2023,2
598,ScriptDesign,2024-10-12 19:32:34,1,90,True,8,.app,Freemium,False,2,0,0,39,1.2,Medium,2024-10-12,Saturday,19,10,2024,4
599,DesignStream,2024-05-19 19:32:34,8,120,False,2,.com,Free,False,1,0,0,23,0.6,Low,2024-05-19,Sunday,19,5,2024,2
600,TechScript,2024-11-24 19:32:34,7,69,False,10,other,Free,False,2,0,0,38,1.2,Medium,2024-11-24,Sunday,19,11,2024,4
601,PixelApp,2024-02-17 19:32:34,11,148,False,6,.com,Paid,False,1,0,0,23,0.6,Low,2024-02-17,Saturday,19,2,2024,1
602,DevConnect,2023-11-28 19:32:34,11,142,False,6,.ai,Free,True,3,0,0,64,1.7999999999999998,Medium,2023-11-28,Tuesday,19,11,2023,4
603,DesignPro,2024-04-23 19:32:34,9,89,False,6,.com,Paid,True,5,0,0,88,3.0,High,2024-04-23,Tuesday,19,4,2024,2
604,HubSync,2025-02-11 19:32:34,3,74,False,1,.io,Free,False,5,0,0,103,3.0,High,2025-02-11,Tuesday,19,2,2025,1
605,ConnectMind,2024-09-21 19:32:34,2,39,False,5,.tech,Freemium,False,0,0,0,0,0.0,Low,2024-09-21,Saturday,19,9,2024,3
606,QuickScript,2025-01-17 19:32:34,1,62,True,1,.app,Freemium,False,1,0,0,21,0.6,Low,2025-01-17,Friday,19,1,2025,1
607,DevTech,2023-09-18 19:32:34,3,121,False,5,.co,Free Trial,False,0,0,0,0,0.0,Low,2023-09-18,Monday,19,9,2023,3
608,DeployDesign,2025-04-03 19:32:34,5,109,False,9,.tech,Free Trial,False,12,6,0,234,9.0,Viral,2025-04-03,Thursday,19,4,2025,2
609,MegaApp,2023-09-13 19:32:34,11,114,True,2,.ai,Free,False,8,0,0,162,4.8,Viral,2023-09-13,Wednesday,19,9,2023,3
610,UltraScript,2023-09-30 19:32:34,2,44,False,1,.app,Freemium,False,4,4,0,72,3.5999999999999996,High,2023-09-30,Saturday,19,9,2023,3
611,QuickDeploy,2023-09-14 19:32:34,12,88,False,5,other,Free,False,0,0,0,0,0.0,Low,2023-09-14,Thursday,19,9,2023,3
612,BoostStream,2024-11-14 19:32:34,3,141,True,1,.app,Freemium,False,1,0,0,21,0.6,Low,2024-11-14,Thursday,19,11,2024,4
613,DeepMind,2024-03-11 19:32:34,4,97,False,4,.io,Freemium,False,0,2,0,0,0.6,Low,2024-03-11,Monday,19,3,2024,1
614,DeploySpark,2023-04-21 19:32:34,7,61,True,1,other,Free Trial,False,2,0,0,41,1.2,Medium,2023-04-21,Friday,19,4,2023,2
615,App,2023-05-08 19:32:34,3,96,False,2,.tech,Free Trial,False,0,0,0,0,0.0,Low,2023-05-08,Monday,19,5,2023,2
616,Script,2023-11-29 19:32:34,9,76,False,2,.tech,Freemium,False,5,2,1,109,3.7,High,2023-11-29,Wednesday,19,11,2023,4
617,ConnectSync,2023-09-21 19:32:34,8,110,False,5,.com,Freemium,False,2,4,0,45,2.4,High,2023-09-21,Thursday,19,9,2023,3
618,LogicPixel,2023-12-09 19:32:34,4,100,False,5,other,Free Trial,False,4,0,0,77,2.4,High,2023-12-09,Saturday,19,12,2023,4
619,Cloud,2024-08-06 19:32:34,1,116,False,9,.io,Free Trial,False,5,3,2,108,4.1,High,2024-08-06,Tuesday,19,8,2024,3
620,SuperFlow,2024-11-22 19:32:34,1,63,False,2,.com,Free,False,1,0,0,23,0.6,Low,2024-11-22,Friday,19,11,2024,4
621,SparkSmart,2024-05-14 19:32:34,1,86,True,2,.com,Freemium,False,12,0,0,261,7.199999999999999,Viral,2024-05-14,Tuesday,19,5,2024,2
622,VisionDesign,2025-03-02 19:32:34,1,132,False,0,.app,Freemium,False,0,1,0,0,0.3,Low,2025-03-02,Sunday,19,3,2025,1
623,DataWave,2023-07-22 19:32:34,8,59,True,6,.tech,Free,False,0,0,0,0,0.0,Low,2023-07-22,Saturday,19,7,2023,3
624,DevVision,2023-06-07 19:32:34,3,69,False,7,.com,Free,False,12,2,1,217,7.899999999999999,Viral,2023-06-07,Wednesday,19,6,2023,2
625,NextSmart,2023-10-02 19:32:34,6,105,False,1,.ai,Free,False,0,0,0,0,0.0,Low,2023-10-02,Monday,19,10,2023,4
626,PixelCloud,2024-02-07 19:32:34,3,108,True,3,.ai,Freemium,False,3,3,0,49,2.6999999999999997,High,2024-02-07,Wednesday,19,2,2024,1
627,QuickVision,2023-08-16 19:32:34,11,85,False,9,.tech,Free,True,3,0,0,64,1.7999999999999998,Medium,2023-08-16,Wednesday,19,8,2023,3
628,UltraDev,2025-04-05 19:32:34,5,91,True,6,.ai,Free,False,6,13,5,120,8.0,Viral,2025-04-05,Saturday,19,4,2025,2
629,LogicBot,2025-02-23 19:32:34,7,115,True,7,.app,Free,False,4,0,0,88,2.4,High,2025-02-23,Sunday,19,2,2025,1
630,DevScript,2023-10-31 19:32:34,2,125,False,0,.io,Free Trial,False,9,7,0,166,7.5,Viral,2023-10-31,Tuesday,19,10,2023,4
631,EasyMeta,2023-11-26 19:32:34,6,67,True,3,.co,Free Trial,False,1,0,0,15,0.6,Low,2023-11-26,Sunday,19,11,2023,4
632,Spark,2023-12-15 19:32:34,6,110,True,5,.com,Freemium,False,4,6,0,67,4.199999999999999,High,2023-12-15,Friday,19,12,2023,4
633,HyperApp,2024-03-24 19:32:34,11,145,True,2,.co,Freemium,False,0,0,0,0,0.0,Low,2024-03-24,Sunday,19,3,2024,1
634,ProSmart,2025-02-26 19:32:34,3,96,False,4,.io,Open Source,False,13,2,0,244,8.4,Viral,2025-02-26,Wednesday,19,2,2025,1
635,SyncDesign,2023-07-27 19:32:34,6,67,True,9,.io,Free,False,10,6,0,197,7.8,Viral,2023-07-27,Thursday,19,7,2023,3
636,HyperAI,2023-12-18 19:32:34,10,66,False,8,.app,Free,True,3,0,0,56,1.7999999999999998,Medium,2023-12-18,Monday,19,12,2023,4
637,HyperCode,2024-11-09 19:32:34,10,95,True,10,.ai,Free,True,0,0,0,0,0.0,Low,2024-11-09,Saturday,19,11,2024,4
638,DevWave,2024-03-05 19:32:34,5,131,False,2,.ai,Free,False,2,0,0,43,1.2,Medium,2024-03-05,Tuesday,19,3,2024,1
639,StreamDesign,2023-10-23 19:32:34,12,98,False,4,.io,Freemium,False,0,0,0,0,0.0,Low,2023-10-23,Monday,19,10,2023,4
640,WaveConnect,2023-08-22 19:32:34,2,105,True,7,.app,Free Trial,False,7,2,0,144,4.8,Viral,2023-08-22,Tuesday,19,8,2023,3
641,AIWave,2025-02-11 19:32:34,9,70,False,5,.app,Freemium,False,0,0,0,0,0.0,Low,2025-02-11,Tuesday,19,2,2025,1
642,AppSpark,2024-03-09 19:32:34,8,129,False,3,.tech,Freemium,False,0,0,0,0,0.0,Low,2024-03-09,Saturday,19,3,2024,1
643,ConnectDesign,2025-03-08 19:32:34,3,65,False,7,other,Free Trial,False,3,0,0,49,1.7999999999999998,Medium,2025-03-08,Saturday,19,3,2025,1
644,SparkPixel,2023-07-08 19:32:34,8,84,False,10,.com,Free,False,9,3,0,174,6.299999999999999,Viral,2023-07-08,Saturday,19,7,2023,3
645,HubQuick,2023-06-14 19:32:34,9,118,True,2,other,Free,False,1,0,0,22,0.6,Low,2023-06-14,Wednesday,19,6,2023,2
646,App,2024-03-18 19:32:34,3,38,False,2,.ai,Freemium,True,5,0,0,83,3.0,High,2024-03-18,Monday,19,3,2024,1
647,NeoPro,2024-08-15 19:32:34,3,105,False,3,.io,Freemium,False,3,0,0,52,1.7999999999999998,Medium,2024-08-15,Thursday,19,8,2024,3
648,ProLogic,2024-06-28 19:32:34,2,68,False,8,.tech,Free,False,2,0,0,39,1.2,Medium,2024-06-28,Friday,19,6,2024,2
649,SimpleInsight,2023-06-11 19:32:34,8,100,False,4,.co,Freemium,False,4,0,0,80,2.4,High,2023-06-11,Sunday,19,6,2023,2
650,SuperPulse,2024-03-02 19:32:34,10,89,False,7,.ai,Freemium,False,3,0,0,62,1.7999999999999998,Medium,2024-03-02,Saturday,19,3,2024,1
651,SyncTech,2024-11-15 19:32:34,1,163,False,5,.com,Paid,False,8,1,0,168,5.1,Viral,2024-11-15,Friday,19,11,2024,4
652,SuperMeta,2025-03-15 19:32:34,8,88,True,2,.app,Freemium,False,1,0,0,21,0.6,Low,2025-03-15,Saturday,19,3,2025,1
653,DevSync,2024-09-14 19:32:34,7,155,True,7,.io,Freemium,False,2,0,0,46,1.2,Medium,2024-09-14,Saturday,19,9,2024,3
654,MegaApp,2023-05-19 19:32:34,7,117,True,8,.ai,Free,False,20,9,5,415,15.2,Viral,2023-05-19,Friday,19,5,2023,2
655,UltraBot,2024-05-22 19:32:34,3,75,False,7,.co,Freemium,False,13,4,0,261,9.0,Viral,2024-05-22,Wednesday,19,5,2024,2
656,DevHub,2025-03-12 19:32:34,1,109,False,3,.com,Free,False,4,0,0,80,2.4,High,2025-03-12,Wednesday,19,3,2025,1
657,AIPro,2025-01-14 19:32:34,4,90,False,10,.com,Free Trial,False,0,0,0,0,0.0,Low,2025-01-14,Tuesday,19,1,2025,1
658,CloudDesign,2023-09-27 19:32:34,9,107,False,5,.tech,Freemium,False,2,0,0,34,1.2,Medium,2023-09-27,Wednesday,19,9,2023,3
659,ProPixel,2024-04-20 19:32:34,5,78,False,0,.ai,Freemium,False,0,0,0,0,0.0,Low,2024-04-20,Saturday,19,4,2024,2
660,BoostConnect,2024-11-05 19:32:34,1,150,False,3,.co,Paid,False,0,0,0,0,0.0,Low,2024-11-05,Tuesday,19,11,2024,4
661,CloudApp,2025-02-05 19:32:34,5,127,False,7,.com,Freemium,False,4,5,0,76,3.9,High,2025-02-05,Wednesday,19,2,2025,1
662,Script,2024-09-21 19:32:34,8,100,False,0,.io,Freemium,False,3,0,0,56,1.7999999999999998,Medium,2024-09-21,Saturday,19,9,2024,3
663,QuickStream,2025-04-13 19:32:34,8,151,False,2,.com,Free Trial,False,0,0,0,0,0.0,Low,2025-04-13,Sunday,19,4,2025,2
664,HubPixel,2023-12-25 19:32:34,5,102,False,0,.co,Free Trial,False,1,0,0,15,0.6,Low,2023-12-25,Monday,19,12,2023,4
665,FlowCode,2023-05-17 19:32:34,12,132,False,8,.app,Paid,False,7,0,0,141,4.2,High,2023-05-17,Wednesday,19,5,2023,2
666,TechCode,2024-10-10 19:32:34,9,101,False,1,.app,Free,False,3,0,0,61,1.7999999999999998,Medium,2024-10-10,Thursday,19,10,2024,4
667,QuickAI,2024-04-21 19:32:34,1,111,False,8,.tech,Freemium,False,6,0,0,126,3.5999999999999996,High,2024-04-21,Sunday,19,4,2024,2
668,VisionConnect,2024-01-08 19:32:34,4,97,False,3,.ai,Paid,False,2,1,0,39,1.5,Medium,2024-01-08,Monday,19,1,2024,1
669,FlowHub,2024-03-16 19:32:34,3,102,False,1,.co,Free,False,4,2,0,84,3.0,High,2024-03-16,Saturday,19,3,2024,1
670,MindCode,2024-05-23 19:32:34,2,105,True,3,.tech,Free,False,2,0,0,39,1.2,Medium,2024-05-23,Thursday,19,5,2024,2
671,AIDeploy,2024-09-01 19:32:34,8,79,False,10,other,Free Trial,False,4,0,0,90,2.4,High,2024-09-01,Sunday,19,9,2024,3
672,Insight,2024-03-16 19:32:34,7,87,True,10,.com,Free,False,0,0,0,0,0.0,Low,2024-03-16,Saturday,19,3,2024,1
673,DeployWave,2023-08-22 19:32:34,9,93,False,9,other,Paid,False,3,0,0,59,1.7999999999999998,Medium,2023-08-22,Tuesday,19,8,2023,3
674,BoostSmart,2023-11-13 19:32:34,2,106,False,5,.com,Freemium,True,10,1,0,180,6.3,Viral,2023-11-13,Monday,19,11,2023,4
675,FastApp,2024-07-22 19:32:34,4,99,False,10,.app,Freemium,False,5,0,3,96,3.3,High,2024-07-22,Monday,19,7,2024,3
676,Mind,2023-11-15 19:32:34,6,135,True,6,.tech,Free,True,11,5,0,215,8.1,Viral,2023-11-15,Wednesday,19,11,2023,4
677,CodeSmart,2024-05-15 19:32:34,11,125,False,2,.app,Free Trial,False,1,0,0,16,0.6,Low,2024-05-15,Wednesday,19,5,2024,2
678,CodePixel,2023-09-04 19:32:34,3,94,False,2,.io,Freemium,False,3,0,0,54,1.7999999999999998,Medium,2023-09-04,Monday,19,9,2023,3
679,Wave,2024-07-29 19:32:34,8,141,True,9,other,Freemium,False,6,0,0,117,3.5999999999999996,High,2024-07-29,Monday,19,7,2024,3
680,Pixel,2023-04-26 19:32:34,3,156,False,7,other,Paid,False,3,1,0,55,2.0999999999999996,High,2023-04-26,Wednesday,19,4,2023,2
681,Deploy,2025-04-11 19:32:34,12,38,False,4,.app,Paid,False,0,0,0,0,0.0,Low,2025-04-11,Friday,19,4,2025,2
682,ScriptDesign,2025-02-04 19:32:34,2,127,False,3,.io,Open Source,True,21,11,12,398,17.099999999999998,Viral,2025-02-04,Tuesday,19,2,2025,1
683,VisionAI,2024-05-30 19:32:34,3,79,True,6,.com,Freemium,False,6,2,2,106,4.3999999999999995,Viral,2024-05-30,Thursday,19,5,2024,2
684,RapidData,2025-02-16 19:32:34,11,124,False,6,.tech,Freemium,False,2,0,0,41,1.2,Medium,2025-02-16,Sunday,19,2,2025,1
685,Pro,2024-07-23 19:32:34,6,137,False,8,.io,Open Source,False,4,0,0,84,2.4,High,2024-07-23,Tuesday,19,7,2024,3
686,BoostMind,2023-07-16 19:32:34,2,73,False,8,.tech,Freemium,False,0,0,0,0,0.0,Low,2023-07-16,Sunday,19,7,2023,3
687,ProDev,2024-02-18 19:32:34,8,44,False,4,other,Free,False,2,0,0,43,1.2,Medium,2024-02-18,Sunday,19,2,2024,1
688,DevAI,2023-06-21 19:32:34,1,125,True,7,.tech,Free,True,8,0,0,163,4.8,Viral,2023-06-21,Wednesday,19,6,2023,2
689,EasyMind,2023-12-19 19:32:34,7,104,True,9,other,Free Trial,False,14,2,0,306,9.0,Viral,2023-12-19,Tuesday,19,12,2023,4
690,DeploySpark,2024-12-17 19:32:34,2,49,True,0,.io,Freemium,True,30,14,1,622,22.3,Viral,2024-12-17,Tuesday,19,12,2024,4
691,DataDesign,2024-08-31 19:32:34,10,175,False,8,other,Paid,False,0,0,0,0,0.0,Low,2024-08-31,Saturday,19,8,2024,3
692,NeoPulse,2024-03-10 19:32:34,12,118,True,7,.ai,Freemium,False,5,1,0,94,3.3,High,2024-03-10,Sunday,19,3,2024,1
693,SimpleAI,2025-01-11 19:32:34,6,120,True,5,other,Free,False,4,0,0,82,2.4,High,2025-01-11,Saturday,19,1,2025,1
694,AIHub,2023-11-18 19:32:34,12,140,False,2,.app,Freemium,False,5,0,0,107,3.0,High,2023-11-18,Saturday,19,11,2023,4
695,PixelBot,2024-08-12 19:32:34,2,82,True,2,.io,Free,False,4,4,1,80,3.6999999999999997,High,2024-08-12,Monday,19,8,2024,3
696,NeoPixel,2023-11-17 19:32:34,2,103,True,7,.com,Freemium,False,1,0,0,16,0.6,Low,2023-11-17,Friday,19,11,2023,4
697,SyncVision,2024-11-13 19:32:34,10,60,False,4,.tech,Freemium,False,2,0,0,35,1.2,Medium,2024-11-13,Wednesday,19,11,2024,4
698,NextFlow,2025-04-14 19:32:34,8,81,True,9,.co,Freemium,False,0,0,0,0,0.0,Low,2025-04-14,Monday,19,4,2025,2
699,MetaLogic,2025-03-12 19:32:34,12,111,False,10,.io,Paid,False,9,0,0,169,5.3999999999999995,Viral,2025-03-12,Wednesday,19,3,2025,1
700,QuickBot,2023-12-26 19:32:34,2,50,False,6,.app,Free Trial,False,0,0,0,0,0.0,Low,2023-12-26,Tuesday,19,12,2023,4
701,UltraMeta,2023-04-27 19:32:34,7,80,False,4,other,Paid,False,3,0,0,58,1.7999999999999998,Medium,2023-04-27,Thursday,19,4,2023,2
702,VisionMeta,2023-09-15 19:32:34,3,72,False,7,.tech,Free,False,0,0,0,0,0.0,Low,2023-09-15,Friday,19,9,2023,3
703,SyncPixel,2025-02-07 19:32:34,8,104,False,9,.ai,Free,False,12,4,0,239,8.399999999999999,Viral,2025-02-07,Friday,19,2,2025,1
704,CodeDev,2025-02-22 19:32:34,7,117,False,9,.com,Freemium,False,2,0,0,36,1.2,Medium,2025-02-22,Saturday,19,2,2025,1
705,TechLogic,2023-09-24 19:32:34,8,122,False,3,.ai,Free Trial,False,2,2,0,36,1.7999999999999998,Medium,2023-09-24,Sunday,19,9,2023,3
706,Pro,2023-05-29 19:32:34,7,129,False,1,.co,Free Trial,False,6,3,0,110,4.5,Viral,2023-05-29,Monday,19,5,2023,2
707,BotBot,2023-09-22 19:32:34,11,141,False,2,.io,Free Trial,False,0,0,0,0,0.0,Low,2023-09-22,Friday,19,9,2023,3
708,Vision,2024-08-12 19:32:34,6,118,False,7,.tech,Freemium,False,5,0,0,93,3.0,High,2024-08-12,Monday,19,8,2024,3
709,SparkLogic,2023-05-01 19:32:34,7,156,False,10,.io,Freemium,False,7,5,0,140,5.7,Viral,2023-05-01,Monday,19,5,2023,2
710,NeoPulse,2025-02-01 19:32:34,5,103,True,6,.app,Freemium,False,1,0,0,20,0.6,Low,2025-02-01,Saturday,19,2,2025,1
711,SimpleCloud,2024-05-02 19:32:34,7,94,True,1,.io,Free,False,9,0,0,194,5.3999999999999995,Viral,2024-05-02,Thursday,19,5,2024,2
712,BoostVision,2024-03-30 19:32:34,1,118,True,5,.com,Free,False,3,0,0,61,1.7999999999999998,Medium,2024-03-30,Saturday,19,3,2024,1
713,MegaDev,2023-08-31 19:32:34,1,93,False,8,.co,Free Trial,False,4,5,0,72,3.9,High,2023-08-31,Thursday,19,8,2023,3
714,DevDev,2023-07-17 19:32:34,9,155,False,3,.ai,Free,False,5,1,0,85,3.3,High,2023-07-17,Monday,19,7,2023,3
715,AppScript,2024-05-09 19:32:34,5,133,False,8,.co,Free,False,2,0,0,37,1.2,Medium,2024-05-09,Thursday,19,5,2024,2
716,Pulse,2023-05-01 19:32:34,5,122,False,1,.tech,Free,False,9,1,0,182,5.699999999999999,Viral,2023-05-01,Monday,19,5,2023,2
717,Deploy,2024-12-12 19:32:34,3,103,False,1,.io,Free Trial,False,3,0,0,48,1.7999999999999998,Medium,2024-12-12,Thursday,19,12,2024,4
718,Cloud,2023-04-25 19:32:34,5,87,True,8,.tech,Freemium,False,1,0,0,22,0.6,Low,2023-04-25,Tuesday,19,4,2023,2
719,ScriptDesign,2025-03-12 19:32:34,3,121,True,6,.ai,Paid,False,6,6,0,119,5.3999999999999995,Viral,2025-03-12,Wednesday,19,3,2025,1
720,NeoQuick,2023-05-06 19:32:34,9,66,False,6,.tech,Free Trial,False,3,3,0,58,2.6999999999999997,High,2023-05-06,Saturday,19,5,2023,2
721,Connect,2024-12-14 19:32:34,9,146,False,0,.app,Freemium,False,0,0,0,0,0.0,Low,2024-12-14,Saturday,19,12,2024,4
722,PixelAI,2024-07-30 19:32:34,6,94,False,10,.co,Freemium,False,2,0,0,33,1.2,Medium,2024-07-30,Tuesday,19,7,2024,3
723,InsightWave,2023-08-28 19:32:34,1,109,False,5,.ai,Free,False,3,0,0,67,1.7999999999999998,Medium,2023-08-28,Monday,19,8,2023,3
724,BoostMind,2024-06-01 19:32:34,7,72,True,6,.ai,Free,False,1,0,0,24,0.6,Low,2024-06-01,Saturday,19,6,2024,2
725,SuperApp,2023-08-11 19:32:34,7,121,False,10,other,Free Trial,True,3,4,0,62,3.0,High,2023-08-11,Friday,19,8,2023,3
726,Bot,2025-03-30 19:32:34,10,86,False,5,.ai,Paid,False,1,0,0,16,0.6,Low,2025-03-30,Sunday,19,3,2025,1
727,HubSync,2024-06-11 19:32:34,10,119,True,5,other,Freemium,False,4,0,0,85,2.4,High,2024-06-11,Tuesday,19,6,2024,2
